"id","categoryId","name","price","description","image","gallery"
676,1,"Juguete para perro",120000,"Juguete para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120tooy1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120tooy1.JPG""]"
677,1,"Juguete dispensador de comida",30000,"Juguete dispensador de comida vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy1.JPG""]"
678,1,"Juguete interacto de premios para perros",30000,"Juguete interacto de premios para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy2.JPG""]"
679,1,"Peluche para perro",30000,"Peluche para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy3.JPG""]"
680,1,"Peluche para perro",30000,"Peluche para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy4.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy4.JPG""]"
681,1,"Peluche para perro",30000,"Peluche para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy5.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy5.JPG""]"
682,1,"Peluche para perro",30000,"Peluche para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy6.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy6.JPG""]"
683,1,"Peluche para perro",30000,"Peluche para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy7.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy7.JPG""]"
684,1,"Juguete tira y jala",30000,"Juguete tira y jala vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy8.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy8.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy8.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy8.JPG""]"
685,1,"Juguete tira y jala",30000,"Juguete tira y jala vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy9.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy9.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy9.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy9.JPG""]"
686,1,"Lanzador de pelotas para perros",30000,"Lanzador de pelotas para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy10.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy10.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy10.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy10.JPG""]"
687,1,"Lanzador de pelotas para perros",30000,"Lanzador de pelotas para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy11.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy11.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy11.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy11.JPG""]"
688,1,"Lanzador de pelotas para perros",30000,"Lanzador de pelotas para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy12.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy12.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy12.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy12.JPG""]"
689,1,"Pelota saltarina",30000,"Pelota saltarina vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy13.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy13.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy13.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy13.JPG""]"
690,1,"Pelota saltarina",30000,"Pelota saltarina vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy14.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy14.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy14.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy14.JPG""]"
691,1,"Pelota saltarina",30000,"Pelota saltarina vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy15.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy15.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy15.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy15.JPG""]"
692,1,"Pelota saltarina ultra resistente",30000,"Pelota saltarina ultra resistente vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy16.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy16.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy16.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy16.JPG""]"
693,1,"Pelota saltarina super flexible",30000,"Pelota saltarina super flexible vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy17.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy17.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy17.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/030tooy17.JPG""]"
694,1,"Frisbee azul o rosa",25000,"Frisbee azul o rosa vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy1.JPG""]"
695,1,"Frisbee verde",25000,"Frisbee verde vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy2.JPG""]"
696,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy3.JPG""]"
697,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy4.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy4.JPG""]"
698,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy5.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy5.JPG""]"
699,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy6.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy6.JPG""]"
700,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy7.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy7.JPG""]"
701,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy8.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy8.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy8.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy8.JPG""]"
702,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy9.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy9.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy9.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy9.JPG""]"
703,1,"Juguete para perros fuertes",25000,"Juguete para perros fuertes vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy10.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy10.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy10.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025tooy10.JPG""]"
704,1,"Fresbee de peluche",20000,"Fresbee de peluche vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy1.JPG""]"
705,1,"Fresbee de peluche",20000,"Fresbee de peluche vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy2.JPG""]"
706,1,"Juguete coreano",20000,"Juguete coreano vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy3.JPG""]"
707,1,"Juguete coreano",20000,"Juguete coreano vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy4.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy4.JPG""]"
708,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy5.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy5.JPG""]"
709,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy6.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy6.JPG""]"
710,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy7.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy7.JPG""]"
711,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy8.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy8.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy8.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy8.JPG""]"
712,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy9.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy9.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy9.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy9.JPG""]"
713,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy10.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy10.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy10.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy10.JPG""]"
714,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy11.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy11.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy11.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy11.JPG""]"
715,1,"Juguete mordedores para perros",20000,"Juguete mordedores para perros vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy12.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy12.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy12.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy12.JPG""]"
716,1,"Pelota de caucho",20000,"Pelota de caucho vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy13.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy13.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy13.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020tooy13.JPG""]"
717,1,"Pala para perro",25000,"Pala para perro ms","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa1.JPG""]"
717,1,"Pala para perro",25000,"Pala para perro ms","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa2.JPG""]"
717,1,"Pala para perro",25000,"Pala para perro ms","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/025paaa3.JPG""]"
718,1,"Cama para perro",12000,"Cama para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg1.JPG""]"
719,1,"Cama para perro",12000,"Cama para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg2.JPG""]"
720,1,"Cama para perro",12000,"Cama para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg3.JPG""]"
721,1,"Cama para perro",12000,"Cama para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg4.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg4.JPG""]"
722,1,"Cama para perro",12000,"Cama para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg5.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg5.JPG""]"
723,1,"Cama para perro",12000,"Cama para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg6.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/120deg6.JPG""]"
724,1,"plato para perro",12000,"plato con cronometro para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/platocronometro.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/platocronometro.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/platocronometro.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/platocronometro.JPG""]"
725,1,"Botella dispensador para perro",50000,"Botella dispensador para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle1.JPG""]"
726,1,"Botella dispensador para perro",50000,"Botella dispensador para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle2.JPG""]"
727,1,"Botella dispensador para perro",50000,"Botella dispensador para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle3.JPG""]"
728,1,"Botella dispensador para perro",50000,"Botella dispensador para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle4.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle4.JPG""]"
729,1,"Botella dispensador para perro",50000,"Botella dispensador para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle5.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/050bottle5.JPG""]"
730,1,"pala gramera para perro",40000,"pala gramera para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd1.JPG""]"
731,1,"pala gramera para perro",40000,"pala gramera para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd2.JPG""]"
732,1,"set de platos para perro",40000,"set de platos para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/040nnd3.JPG""]"
733,1,"Cepillo anti-piojos",20000,"Cepillo anti-piojos vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio1.JPG""]"
734,1,"Cepillo anti-piojos",20000,"Cepillo anti-piojos vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020pio2.JPG""]"
735,1,"Cepillo de dientes para perro",20000,"Cepillo de dientes para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020teth.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020teth.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020teth.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020teth.JPG""]"
736,1,"Cepillo de vapor para perro",20000,"Cepillo de vapor para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap1.JPG""]"
737,1,"Cepillo de vapor para perro",20000,"Cepillo de vapor para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020vap2.JPG""]"
738,1,"Cepillo para perro",20000,"Cepillo para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp1.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp1.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp1.JPG""]"
739,1,"Cepillo para perro",20000,"Cepillo para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp2.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp2.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp2.JPG""]"
740,1,"Cepillo para perro",20000,"Cepillo para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp3.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp3.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp3.JPG""]"
741,1,"Cepillo para perro",20000,"Cepillo para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp4.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp4.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp4.JPG""]"
742,1,"Cepillo para perro",20000,"Cepillo para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp5.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp5.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp5.JPG""]"
743,1,"Cepillo para perro",20000,"Cepillo para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp6.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp6.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp6.JPG""]"
744,1,"Cepillo para perro",20000,"Cepillo para perro vp","https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp7.JPG","[""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp7.JPG"",""https://images-pets.s3.us-east-2.amazonaws.com/imagenes/020cepp7.JPG""]"
